ensembl_gene_id mgi_symbol Symbol
ENSMUSG00000042747 Krtcap2 Krtcap2
ENSMUSG00000044350 Lacc1 Lacc1
ENSMUSG00000032370 Lactb Lactb
ENSMUSG00000002900 Lamb1 Lamb1
ENSMUSG00000026478 Lamc1 Lamc1
ENSMUSG00000062190 Lancl2 Lancl2
ENSMUSG00000037331 Larp1 Larp1
ENSMUSG00000024493 Lars Lars
ENSMUSG00000035202 Lars2 Lars2
ENSMUSG00000057421 Las1l Las1l
ENSMUSG00000040751 Lat2 Lat2
ENSMUSG00000032258 Lca5 Lca5
ENSMUSG00000030763 Lcmt1 Lcmt1
ENSMUSG00000074890 Lcmt2 Lcmt2
ENSMUSG00000025019 Lcor Lcor
ENSMUSG00000025223 Ldb1 Ldb1
ENSMUSG00000030246 Ldhb Ldhb
ENSMUSG00000031958 Ldhd Ldhd
ENSMUSG00000027985 Lef1 Lef1
ENSMUSG00000074579 Lekr1 Lekr1
ENSMUSG00000044857 Lemd2 Lemd2
ENSMUSG00000035545 Leng8 Leng8
ENSMUSG00000043432 Leng9 Leng9
ENSMUSG00000042487 Leo1 Leo1
ENSMUSG00000037363 Letm2 Letm2
ENSMUSG00000029570 Lfng Lfng
ENSMUSG00000068220 Lgals1 Lgals1
ENSMUSG00000057554 Lgals8 Lgals8
ENSMUSG00000050199 Lgr4 Lgr4
ENSMUSG00000048332 Lhfp Lhfp
ENSMUSG00000030946 Lhpp Lhpp
ENSMUSG00000000247 Lhx2 Lhx2
ENSMUSG00000029595 Lhx5 Lhx5
ENSMUSG00000029199 Lias Lias
ENSMUSG00000029674 Limk1 Limk1
ENSMUSG00000020451 Limk2 Limk2
ENSMUSG00000036845 Lin37 Lin37
ENSMUSG00000085793 Lin52 Lin52
ENSMUSG00000027162 Lin7c Lin7c
ENSMUSG00000047786 Lix1 Lix1
ENSMUSG00000010721 Lmbr1 Lmbr1
ENSMUSG00000022999 Lmbr1l Lmbr1l
ENSMUSG00000022802 Lmln Lmln
ENSMUSG00000028063 Lmna Lmna
ENSMUSG00000028266 Lmo4 Lmo4
ENSMUSG00000048096 Lmod1 Lmod1
ENSMUSG00000062044 Lmtk3 Lmtk3
ENSMUSG00000041168 Lonp1 Lonp1
ENSMUSG00000047866 Lonp2 Lonp2
ENSMUSG00000049929 Lpar4 Lpar4
ENSMUSG00000020593 Lpin1 Lpin1
ENSMUSG00000031290 Lrch2 Lrch2
ENSMUSG00000022801 Lrch3 Lrch3
ENSMUSG00000045045 Lrfn4 Lrfn4
ENSMUSG00000035653 Lrfn5 Lrfn5
ENSMUSG00000040249 Lrp1 Lrp1
ENSMUSG00000029103 Lrpap1 Lrpap1
ENSMUSG00000033707 Lrrc24 Lrrc24
ENSMUSG00000051652 Lrrc3 Lrrc3
ENSMUSG00000028617 Lrrc42 Lrrc42
ENSMUSG00000063409 Lrrc43 Lrrc43
ENSMUSG00000020878 Lrrc46 Lrrc46
ENSMUSG00000047766 Lrrc49 Lrrc49
ENSMUSG00000073096 Lrrc61 Lrrc61
ENSMUSG00000028176 Lrrc7 Lrrc7
ENSMUSG00000027550 Lrrcc1 Lrrcc1
ENSMUSG00000032497 Lrrfip2 Lrrfip2
ENSMUSG00000026443 Lrrn2 Lrrn2
ENSMUSG00000036295 Lrrn3 Lrrn3
ENSMUSG00000042846 Lrrtm3 Lrrtm3
ENSMUSG00000055003 Lrtm2 Lrtm2
ENSMUSG00000061080 Lsamp Lsamp
ENSMUSG00000037296 Lsm1 Lsm1
ENSMUSG00000044847 Lsm11 Lsm11
ENSMUSG00000039108 Lsm14b Lsm14b
ENSMUSG00000031683 Lsm6 Lsm6
ENSMUSG00000015889 Lta4h Lta4h
ENSMUSG00000040488 Ltbp4 Ltbp4
ENSMUSG00000030339 Ltbr Ltbr
ENSMUSG00000024188 Luc7l Luc7l
ENSMUSG00000020863 Luc7l3 Luc7l3
ENSMUSG00000028701 Lurap1 Lurap1
ENSMUSG00000079018 Ly6c1 Ly6c1
ENSMUSG00000025779 Ly96 Ly96
ENSMUSG00000067367 Lyar Lyar
ENSMUSG00000039246 Lyplal1 Lyplal1
ENSMUSG00000030922 Lyrm1 Lyrm1
ENSMUSG00000045854 Lyrm2 Lyrm2
ENSMUSG00000032184 Lysmd2 Lysmd2
ENSMUSG00000025245 Lztfl1 Lztfl1
ENSMUSG00000037703 Lzts3 Lzts3
ENSMUSG00000029910 Mad2l1 Mad2l1
ENSMUSG00000034509 Mad2l1bp Mad2l1bp
ENSMUSG00000040687 Madd Madd
ENSMUSG00000022553 Maf1 Maf1
ENSMUSG00000074622 Mafb Mafb
ENSMUSG00000051510 Mafg Mafg
ENSMUSG00000018143 Mafk Mafk
ENSMUSG00000025151 Maged1 Maged1
ENSMUSG00000031227 Magee1 Magee1
ENSMUSG00000031224 Magee2 Magee2
ENSMUSG00000047238 Mageh1 Mageh1
ENSMUSG00000030188 Magohb Magohb
ENSMUSG00000021363 Mak Mak
ENSMUSG00000029815 Malsu1 Malsu1
ENSMUSG00000031925 Maml2 Maml2
ENSMUSG00000008763 Man1a2 Man1a2
ENSMUSG00000037306 Man1c1 Man1c1
ENSMUSG00000005142 Man2b1 Man2b1
ENSMUSG00000086728 Man2c1os Man2c1os
ENSMUSG00000015222 Map2 Map2
ENSMUSG00000033352 Map2k4 Map2k4
ENSMUSG00000058444 Map2k5 Map2k5
ENSMUSG00000023050 Map3k12 Map3k12
ENSMUSG00000020941 Map3k14 Map3k14
ENSMUSG00000014426 Map3k4 Map3k4
ENSMUSG00000028284 Map3k7 Map3k7
ENSMUSG00000024242 Map4k3 Map4k3
ENSMUSG00000046709 Mapk10 Mapk10
ENSMUSG00000053436 Mapk14 Mapk14
ENSMUSG00000041775 Mapk1ip1 Mapk1ip1
ENSMUSG00000021840 Mapk1ip1l Mapk1ip1l
ENSMUSG00000024558 Mapk4 Mapk4
ENSMUSG00000001034 Mapk7 Mapk7
ENSMUSG00000022619 Mapk8ip2 Mapk8ip2
ENSMUSG00000020366 Mapk9 Mapk9
ENSMUSG00000038696 Mapkap1 Mapkap1
ENSMUSG00000033902 Mapkbp1 Mapkbp1
ENSMUSG00000024969 Mark2 Mark2
ENSMUSG00000003810 Mast2 Mast2
ENSMUSG00000004933 Matk Matk
ENSMUSG00000031858 Mau2 Mau2
ENSMUSG00000037523 Mavs Mavs
ENSMUSG00000051065 Mb21d2 Mb21d2
ENSMUSG00000049285 Mblac1 Mblac1
ENSMUSG00000020646 Mboat2 Mboat2
ENSMUSG00000035596 Mboat7 Mboat7
ENSMUSG00000059474 Mbtd1 Mbtd1
ENSMUSG00000031835 Mbtps1 Mbtps1
ENSMUSG00000046873 Mbtps2 Mbtps2
ENSMUSG00000027709 Mccc1 Mccc1
ENSMUSG00000021646 Mccc2 Mccc2
ENSMUSG00000002870 Mcm2 Mcm2
ENSMUSG00000048170 Mcmbp Mcmbp
ENSMUSG00000004567 Mcoln1 Mcoln1
ENSMUSG00000037570 Mcrs1 Mcrs1
ENSMUSG00000000355 Mcts1 Mcts1
ENSMUSG00000042814 Mcts2 Mcts2
ENSMUSG00000020321 Mdh1 Mdh1
ENSMUSG00000019179 Mdh2 Mdh2
ENSMUSG00000027239 Mdk Mdk
ENSMUSG00000054387 Mdm4 Mdm4
ENSMUSG00000002768 Mea1 Mea1
ENSMUSG00000028863 Meaf6 Meaf6
ENSMUSG00000018160 Med1 Med1
ENSMUSG00000079487 Med12 Med12
ENSMUSG00000064127 Med14 Med14
ENSMUSG00000012114 Med15 Med15
ENSMUSG00000013833 Med16 Med16
ENSMUSG00000031935 Med17 Med17
ENSMUSG00000027080 Med19 Med19
ENSMUSG00000092558 Med20 Med20
ENSMUSG00000015776 Med22 Med22
ENSMUSG00000017210 Med24 Med24
ENSMUSG00000045248 Med26 Med26
ENSMUSG00000026799 Med27 Med27
ENSMUSG00000015804 Med28 Med28
ENSMUSG00000003444 Med29 Med29
ENSMUSG00000020801 Med31 Med31
ENSMUSG00000022109 Med4 Med4
ENSMUSG00000002679 Med6 Med6
ENSMUSG00000020397 Med7 Med7
ENSMUSG00000061650 Med9 Med9
ENSMUSG00000030557 Mef2a Mef2a
ENSMUSG00000001419 Mef2d Mef2d
ENSMUSG00000024947 Men1 Men1
ENSMUSG00000029726 Mepce Mepce
ENSMUSG00000005813 Metap1 Metap1
ENSMUSG00000036112 Metap2 Metap2
ENSMUSG00000006732 Mettl1 Mettl1
ENSMUSG00000010554 Mettl16 Mettl16
ENSMUSG00000041396 Mettl18 Mettl18
ENSMUSG00000022160 Mettl3 Mettl3
ENSMUSG00000055660 Mettl4 Mettl4
ENSMUSG00000051730 Mettl5 Mettl5
ENSMUSG00000085735 Mettl5os Mettl5os
ENSMUSG00000030876 Mettl9 Mettl9
ENSMUSG00000037253 Mex3c Mex3c
ENSMUSG00000068479 Mfap1a Mfap1a
ENSMUSG00000031647 Mfap3l Mfap3l
ENSMUSG00000001082 Mfsd10 Mfsd10
ENSMUSG00000043857 Mgat5b Mgat5b
ENSMUSG00000056050 Mia3 Mia3
ENSMUSG00000038244 Mical2 Mical2
ENSMUSG00000018599 Mief2 Mief2
ENSMUSG00000042570 Mier2 Mier2
ENSMUSG00000024896 Minpp1 Minpp1
ENSMUSG00000047022 Mipol1 Mipol1
ENSMUSG00000093314 Mir5136 Mir5136
ENSMUSG00000034121 Mks1 Mks1
ENSMUSG00000048578 Mlec Mlec
ENSMUSG00000024212 Mllt1 Mllt1
ENSMUSG00000026743 Mllt10 Mllt10
ENSMUSG00000028496 Mllt3 Mllt3
ENSMUSG00000038342 Mlxip Mlxip
ENSMUSG00000037022 Mmaa Mmaa
ENSMUSG00000029575 Mmab Mmab
ENSMUSG00000028690 Mmachc Mmachc
ENSMUSG00000003948 Mmd Mmd
ENSMUSG00000000957 Mmp14 Mmp14
ENSMUSG00000028226 Mmp16 Mmp16
ENSMUSG00000029061 Mmp23 Mmp23
ENSMUSG00000041445 Mmrn2 Mmrn2
ENSMUSG00000070576 Mn1 Mn1
ENSMUSG00000021103 Mnat1 Mnat1
ENSMUSG00000090272 Mndal Mndal
ENSMUSG00000032221 Mns1 Mns1
ENSMUSG00000000282 Mnt Mnt
ENSMUSG00000043131 Mob1a Mob1a
ENSMUSG00000025147 Mob2 Mob2
ENSMUSG00000015536 Mocs2 Mocs2
ENSMUSG00000074576 Mocs3 Mocs3
ENSMUSG00000031422 Morf4l2 Morf4l2
ENSMUSG00000045257 Morn2 Morn2
ENSMUSG00000046805 Mpeg1 Mpeg1
ENSMUSG00000079184 Mphosph8 Mphosph8
ENSMUSG00000003199 Mpnd Mpnd
ENSMUSG00000005417 Mprip Mprip
ENSMUSG00000107283 Mpv17 Mpv17
ENSMUSG00000026712 Mrc1 Mrc1
ENSMUSG00000027569 Mrgbp Mrgbp
ENSMUSG00000004996 Mri1 Mri1
ENSMUSG00000064036 Mro Mro
ENSMUSG00000047502 Mroh7 Mroh7
ENSMUSG00000001445 Mrpl10 Mrpl10
ENSMUSG00000024902 Mrpl11 Mrpl11
ENSMUSG00000039640 Mrpl12 Mrpl12
ENSMUSG00000022370 Mrpl13 Mrpl13
ENSMUSG00000023939 Mrpl14 Mrpl14
ENSMUSG00000030879 Mrpl17 Mrpl17
ENSMUSG00000030045 Mrpl19 Mrpl19
ENSMUSG00000024829 Mrpl21 Mrpl21
ENSMUSG00000019710 Mrpl24 Mrpl24
ENSMUSG00000024414 Mrpl27 Mrpl27
ENSMUSG00000024181 Mrpl28 Mrpl28
ENSMUSG00000032563 Mrpl3 Mrpl3
ENSMUSG00000026087 Mrpl30 Mrpl30
ENSMUSG00000015672 Mrpl32 Mrpl32
ENSMUSG00000034880 Mrpl34 Mrpl34
ENSMUSG00000022889 Mrpl39 Mrpl39
ENSMUSG00000003299 Mrpl4 Mrpl4
ENSMUSG00000036850 Mrpl41 Mrpl41
ENSMUSG00000062981 Mrpl42 Mrpl42
ENSMUSG00000030612 Mrpl46 Mrpl46
ENSMUSG00000037531 Mrpl47 Mrpl47
ENSMUSG00000007338 Mrpl49 Mrpl49
ENSMUSG00000044018 Mrpl50 Mrpl50
ENSMUSG00000030335 Mrpl51 Mrpl51
ENSMUSG00000010406 Mrpl52 Mrpl52
ENSMUSG00000028140 Mrpl9 Mrpl9
ENSMUSG00000034729 Mrps10 Mrps10
ENSMUSG00000030611 Mrps11 Mrps11
ENSMUSG00000045948 Mrps12 Mrps12
ENSMUSG00000028861 Mrps15 Mrps15
ENSMUSG00000034211 Mrps17 Mrps17
ENSMUSG00000023967 Mrps18a Mrps18a
ENSMUSG00000035772 Mrps2 Mrps2
ENSMUSG00000032459 Mrps22 Mrps22
ENSMUSG00000023723 Mrps23 Mrps23
ENSMUSG00000020477 Mrps24 Mrps24
ENSMUSG00000014551 Mrps25 Mrps25
ENSMUSG00000037740 Mrps26 Mrps26
ENSMUSG00000040269 Mrps28 Mrps28
ENSMUSG00000021731 Mrps30 Mrps30
ENSMUSG00000031533 Mrps31 Mrps31
ENSMUSG00000038880 Mrps34 Mrps34
ENSMUSG00000027374 Mrps5 Mrps5
ENSMUSG00000060679 Mrps9 Mrps9
ENSMUSG00000021339 Mrs2 Mrs2
ENSMUSG00000042138 Msantd2 Msantd2
ENSMUSG00000039693 Msantd3 Msantd3
ENSMUSG00000041124 Msantd4 Msantd4
ENSMUSG00000069769 Msi2 Msi2
ENSMUSG00000052915 Msl1 Msl1
ENSMUSG00000047669 Msl3l2 Msl3l2
ENSMUSG00000031207 Msn Msn
ENSMUSG00000023094 Msrb2 Msrb2
ENSMUSG00000068922 Msto1 Msto1
ENSMUSG00000048450 Msx1 Msx1
ENSMUSG00000064369 mt-Te mt-Te
ENSMUSG00000071646 Mta2 Mta2
ENSMUSG00000022255 Mtdh Mtdh
ENSMUSG00000049038 Mterf2 Mterf2
ENSMUSG00000026273 Mterf4 Mterf4
ENSMUSG00000027601 Mtfr1 Mtfr1
ENSMUSG00000046671 Mtfr1l Mtfr1l
ENSMUSG00000039018 Mtg1 Mtg1
ENSMUSG00000039069 Mtg2 Mtg2
ENSMUSG00000040675 Mthfd1l Mthfd1l
ENSMUSG00000029376 Mthfd2l Mthfd2l
ENSMUSG00000031816 Mthfsd Mthfsd
ENSMUSG00000020459 Mtif2 Mtif2
ENSMUSG00000016510 Mtif3 Mtif3
ENSMUSG00000015214 Mtmr1 Mtmr1
ENSMUSG00000032342 Mto1 Mto1
ENSMUSG00000022022 Mtrf1 Mtrf1
ENSMUSG00000034617 Mtrr Mtrr
ENSMUSG00000021704 Mtx3 Mtx3
ENSMUSG00000024906 Mus81 Mus81
ENSMUSG00000068566 Myadm Myadm
ENSMUSG00000019982 Myb Myb
ENSMUSG00000025912 Mybl1 Mybl1
ENSMUSG00000028647 Mycbp Mycbp
ENSMUSG00000028654 Mycl Mycl
ENSMUSG00000019579 Mydgf Mydgf
ENSMUSG00000022443 Myh9 Myh9
ENSMUSG00000090841 Myl6 Myl6
ENSMUSG00000038175 Mylip Mylip
ENSMUSG00000022836 Mylk Mylk
ENSMUSG00000031698 Mylk3 Mylk3
ENSMUSG00000034593 Myo5a Myo5a
ENSMUSG00000048481 Mypop Mypop
ENSMUSG00000010505 Myt1 Myt1
ENSMUSG00000030380 Mzf1 Mzf1
ENSMUSG00000033186 Mzt1 Mzt1
ENSMUSG00000044442 N6amt1 N6amt1
ENSMUSG00000031388 Naa10 Naa10
ENSMUSG00000036282 Naa30 Naa30
ENSMUSG00000022698 Naa50 Naa50
ENSMUSG00000029413 Naaa Naaa
ENSMUSG00000025402 Nab2 Nab2
ENSMUSG00000031090 Nadsyn1 Nadsyn1
ENSMUSG00000031878 Nae1 Nae1
ENSMUSG00000014907 Naf1 Naf1
ENSMUSG00000001751 Naglu Naglu
ENSMUSG00000039164 Naif1 Naif1
ENSMUSG00000056155 Nanos3 Nanos3
ENSMUSG00000058799 Nap1l1 Nap1l1
ENSMUSG00000027438 Napb Napb
ENSMUSG00000024581 Napg Napg
ENSMUSG00000035285 Nat14 Nat14
ENSMUSG00000015542 Nat9 Nat9
ENSMUSG00000073664 Nbeal1 Nbeal1
ENSMUSG00000041120 Nbl1 Nbl1
ENSMUSG00000028224 Nbn Nbn
ENSMUSG00000038252 Ncapd2 Ncapd2
ENSMUSG00000028330 Ncbp1 Ncbp1
ENSMUSG00000066877 Nck2 Nck2
ENSMUSG00000027002 Nckap1 Nckap1
ENSMUSG00000026234 Ncl Ncl
ENSMUSG00000020647 Ncoa1 Ncoa1
ENSMUSG00000039804 Ncoa5 Ncoa5
ENSMUSG00000039697 Ncoa7 Ncoa7
ENSMUSG00000029478 Ncor2 Ncor2
ENSMUSG00000062661 Ncs1 Ncs1
ENSMUSG00000018736 Ndel1 Ndel1
ENSMUSG00000024425 Ndfip1 Ndfip1
ENSMUSG00000033585 Ndn Ndn
ENSMUSG00000002379 Ndufa11 Ndufa11
ENSMUSG00000020022 Ndufa12 Ndufa12
ENSMUSG00000014294 Ndufa2 Ndufa2
ENSMUSG00000029632 Ndufa4 Ndufa4
ENSMUSG00000022450 Ndufa6 Ndufa6
ENSMUSG00000041881 Ndufa7 Ndufa7
ENSMUSG00000026895 Ndufa8 Ndufa8
ENSMUSG00000030869 Ndufab1 Ndufab1
ENSMUSG00000070283 Ndufaf3 Ndufaf3
ENSMUSG00000028261 Ndufaf4 Ndufaf4
ENSMUSG00000027384 Ndufaf5 Ndufaf5
ENSMUSG00000050323 Ndufaf6 Ndufaf6
ENSMUSG00000024082 Ndufaf7 Ndufaf7
ENSMUSG00000002416 Ndufb2 Ndufb2
ENSMUSG00000027673 Ndufb5 Ndufb5
ENSMUSG00000071014 Ndufb6 Ndufb6
ENSMUSG00000037152 Ndufc1 Ndufc1
ENSMUSG00000030647 Ndufc2 Ndufc2
ENSMUSG00000021764 Ndufs4 Ndufs4
ENSMUSG00000024099 Ndufv2 Ndufv2
ENSMUSG00000024038 Ndufv3 Ndufv3
ENSMUSG00000030327 Necap1 Necap1
ENSMUSG00000032216 Nedd4 Nedd4
ENSMUSG00000010376 Nedd8 Nedd8
ENSMUSG00000020396 Nefh Nefh
ENSMUSG00000040037 Negr1 Negr1
ENSMUSG00000032298 Neil1 Neil1
ENSMUSG00000021918 Nek4 Nek4
ENSMUSG00000037738 Nek5 Nek5
ENSMUSG00000029111 Nelfa Nelfa
ENSMUSG00000013465 Nelfb Nelfb
ENSMUSG00000016253 Nelfcd Nelfcd
ENSMUSG00000020982 Nemf Nemf
ENSMUSG00000036902 Neto2 Neto2
ENSMUSG00000007038 Neu1 Neu1
ENSMUSG00000006435 Neurl1a Neurl1a
ENSMUSG00000047284 Neurl4 Neurl4
ENSMUSG00000003847 Nfat5 Nfat5
ENSMUSG00000030722 Nfatc2ip Nfatc2ip
ENSMUSG00000038615 Nfe2l1 Nfe2l1
ENSMUSG00000028163 Nfkb1 Nfkb1
ENSMUSG00000035356 Nfkbiz Nfkbiz
ENSMUSG00000027618 Nfs1 Nfs1
ENSMUSG00000029993 Nfu1 Nfu1
ENSMUSG00000028423 Nfx1 Nfx1
ENSMUSG00000020248 Nfyb Nfyb
ENSMUSG00000026162 Nhej1 Nhej1
ENSMUSG00000039835 Nhsl1 Nhsl1
ENSMUSG00000026036 Nif3l1 Nif3l1
ENSMUSG00000026377 Nifk Nifk
ENSMUSG00000037966 Ninj1 Ninj1
ENSMUSG00000022141 Nipbl Nipbl
ENSMUSG00000021910 Nisch Nisch
ENSMUSG00000021567 Nkd2 Nkd2
ENSMUSG00000032525 Nktr Nktr
ENSMUSG00000051790 Nlgn2 Nlgn2
ENSMUSG00000021710 Nln Nln
ENSMUSG00000038745 Nlrp6 Nlrp6
ENSMUSG00000032109 Nlrx1 Nlrx1
ENSMUSG00000025723 Nmb Nmb
ENSMUSG00000037601 Nme1 Nme1
ENSMUSG00000035984 Nme5 Nme5
ENSMUSG00000041138 Nme8 Nme8
ENSMUSG00000028992 Nmnat1 Nmnat1
ENSMUSG00000042751 Nmnat2 Nmnat2
ENSMUSG00000037847 Nmrk1 Nmrk1
ENSMUSG00000067604 Nms Nms
ENSMUSG00000020936 Nmt1 Nmt1
ENSMUSG00000036285 Noa1 Noa1
ENSMUSG00000095567 Noc2l Noc2l
ENSMUSG00000024999 Noc3l Noc3l
ENSMUSG00000021392 Nol8 Nol8
ENSMUSG00000015176 Nolc1 Nolc1
ENSMUSG00000001569 Nom1 Nom1
ENSMUSG00000027133 Nop10 Nop10
ENSMUSG00000025869 Nop16 Nop16
ENSMUSG00000015468 Notch4 Notch4
ENSMUSG00000021047 Nova1 Nova1
ENSMUSG00000019320 Noxo1 Noxo1
ENSMUSG00000045903 Npas4 Npas4
ENSMUSG00000015094 Npdc1 Npdc1
ENSMUSG00000032558 Nphp3 Nphp3
ENSMUSG00000039577 Nphp4 Nphp4
ENSMUSG00000010057 Nprl2 Nprl2
ENSMUSG00000020289 Nprl3 Nprl3
ENSMUSG00000022421 Nptxr Nptxr
ENSMUSG00000025056 Nr0b1 Nr0b1
ENSMUSG00000002108 Nr1h3 Nr1h3
ENSMUSG00000005897 Nr2c1 Nr2c1
ENSMUSG00000005893 Nr2c2 Nr2c2
ENSMUSG00000030551 Nr2f2 Nr2f2
ENSMUSG00000031618 Nr3c2 Nr3c2
ENSMUSG00000023034 Nr4a1 Nr4a1
ENSMUSG00000020598 Nrcam Nrcam
ENSMUSG00000001520 Nrip2 Nrip2
ENSMUSG00000034825 Nrip3 Nrip3
ENSMUSG00000039114 Nrn1 Nrn1
ENSMUSG00000048978 Nrsn1 Nrsn1
ENSMUSG00000059361 Nrsn2 Nrsn2
ENSMUSG00000024109 Nrxn1 Nrxn1
ENSMUSG00000021488 Nsd1 Nsd1
ENSMUSG00000034187 Nsf Nsf
ENSMUSG00000027455 Nsfl1c Nsfl1c
ENSMUSG00000029126 Nsg1 Nsg1
ENSMUSG00000020297 Nsg2 Nsg2
ENSMUSG00000028245 Nsmaf Nsmaf
ENSMUSG00000030750 Nsmce1 Nsmce1
ENSMUSG00000059586 Nsmce2 Nsmce2
ENSMUSG00000040331 Nsmce4a Nsmce4a
ENSMUSG00000050312 Nsun3 Nsun3
ENSMUSG00000000916 Nsun5 Nsun5
ENSMUSG00000026707 Nsun6 Nsun6
ENSMUSG00000017176 Nt5c3b Nt5c3b
ENSMUSG00000027568 Ntsr1 Ntsr1
ENSMUSG00000028851 Nudc Nudc
ENSMUSG00000053838 Nudcd3 Nudcd3
ENSMUSG00000073293 Nudt10 Nudt10
ENSMUSG00000073295 Nudt11 Nudt11
ENSMUSG00000002804 Nudt14 Nudt14
ENSMUSG00000031754 Nudt21 Nudt21
ENSMUSG00000037349 Nudt22 Nudt22
ENSMUSG00000026683 Nuf2 Nuf2
ENSMUSG00000022009 Nufip1 Nufip1
ENSMUSG00000066306 Numa1 Numa1
ENSMUSG00000063160 Numbl Numbl
ENSMUSG00000052798 Nup107 Nup107
ENSMUSG00000039509 Nup133 Nup133
ENSMUSG00000022142 Nup155 Nup155
ENSMUSG00000052533 Nup188 Nup188
ENSMUSG00000030091 Nup210 Nup210
ENSMUSG00000001855 Nup214 Nup214
ENSMUSG00000034826 Nup54 Nup54
ENSMUSG00000109511 Nup62 Nup62
ENSMUSG00000040667 Nup88 Nup88
ENSMUSG00000048439 Nupl2 Nupl2
ENSMUSG00000008450 Nutf2 Nutf2
ENSMUSG00000010097 Nxf1 Nxf1
ENSMUSG00000044229 Nxpe4 Nxpe4
ENSMUSG00000045348 Nyap1 Nyap1
ENSMUSG00000075592 Nynrin Nynrin
ENSMUSG00000032014 Oaf Oaf
ENSMUSG00000029561 Oasl2 Oasl2
ENSMUSG00000035242 Oaz1 Oaz1
ENSMUSG00000040652 Oaz2 Oaz2
ENSMUSG00000029153 Ociad2 Ociad2
ENSMUSG00000026790 Odf2 Odf2
ENSMUSG00000028256 Odf2l Odf2l
ENSMUSG00000047394 Odf3b Odf3b
ENSMUSG00000020456 Ogdh Ogdh
ENSMUSG00000023707 Ogfod2 Ogfod2
ENSMUSG00000025169 Ogfod3 Ogfod3
ENSMUSG00000030271 Ogg1 Ogg1
ENSMUSG00000034160 Ogt Ogt
ENSMUSG00000027108 Ola1 Ola1
ENSMUSG00000032172 Olfm2 Olfm2
ENSMUSG00000045991 Onecut2 Onecut2
ENSMUSG00000052214 Opa3 Opa3
ENSMUSG00000022562 Oplah Oplah
ENSMUSG00000049686 Orai1 Orai1
ENSMUSG00000026037 Orc2 Orc2
ENSMUSG00000026761 Orc4 Orc4
ENSMUSG00000031697 Orc6 Orc6
ENSMUSG00000026097 Ormdl1 Ormdl1
ENSMUSG00000022807 Osbpl11 Osbpl11
ENSMUSG00000039050 Osbpl2 Osbpl2
ENSMUSG00000042359 Osbpl6 Osbpl6
ENSMUSG00000042616 Oscp1 Oscp1
ENSMUSG00000026096 Osgepl1 Osgepl1
ENSMUSG00000038803 Ost4 Ost4
ENSMUSG00000021685 Otp Otp
ENSMUSG00000021203 Otub2 Otub2
ENSMUSG00000036990 Otud4 Otud4
ENSMUSG00000046034 Otulin Otulin
ENSMUSG00000021848 Otx2 Otx2
ENSMUSG00000021906 Oxnad1 Oxnad1
ENSMUSG00000028641 P3h1 P3h1
ENSMUSG00000051048 P4ha3 P4ha3
ENSMUSG00000025364 Pa2g4 Pa2g4
ENSMUSG00000022283 Pabpc1 Pabpc1
ENSMUSG00000034732 Pabpc5 Pabpc5
ENSMUSG00000022194 Pabpn1 Pabpn1
ENSMUSG00000037196 Pacrg Pacrg
ENSMUSG00000037366 Pafah2 Pafah2
ENSMUSG00000074923 Pak6 Pak6
ENSMUSG00000035863 Palm Palm
ENSMUSG00000026335 Pam Pam
ENSMUSG00000014301 Pam16 Pam16
ENSMUSG00000029647 Pan3 Pan3
ENSMUSG00000033610 Pank1 Pank1
ENSMUSG00000037514 Pank2 Pank2
ENSMUSG00000029056 Pank4 Pank4
ENSMUSG00000032278 Paqr5 Paqr5
ENSMUSG00000064225 Paqr9 Paqr9
ENSMUSG00000005699 Pard6a Pard6a
ENSMUSG00000056214 Pard6g Pard6g
ENSMUSG00000021911 Parg Parg
ENSMUSG00000022685 Parn Parn
ENSMUSG00000034422 Parp14 Parp14
ENSMUSG00000054509 Parp4 Parp4
ENSMUSG00000025237 Parp6 Parp6
ENSMUSG00000021725 Parp8 Parp8
ENSMUSG00000022906 Parp9 Parp9
ENSMUSG00000020453 Patz1 Patz1
ENSMUSG00000031226 Pbdc1 Pbdc1
ENSMUSG00000042323 Pbrm1 Pbrm1
ENSMUSG00000056851 Pcbp2 Pcbp2
ENSMUSG00000043458 Pcdhb12 Pcdhb12
ENSMUSG00000044043 Pcdhb14 Pcdhb14
ENSMUSG00000047910 Pcdhb16 Pcdhb16
ENSMUSG00000046387 Pcdhb17 Pcdhb17
ENSMUSG00000073591 Pcdhb22 Pcdhb22
ENSMUSG00000063687 Pcdhb5 Pcdhb5
ENSMUSG00000045062 Pcdhb7 Pcdhb7
ENSMUSG00000051242 Pcdhb9 Pcdhb9
ENSMUSG00000104346 Pcdhga3 Pcdhga3
ENSMUSG00000103793 Pcdhga6 Pcdhga6
ENSMUSG00000103472 Pcdhga7 Pcdhga7
ENSMUSG00000069678 Pcgf1 Pcgf1
ENSMUSG00000025050 Pcgf6 Pcgf6
ENSMUSG00000040618 Pck2 Pck2
ENSMUSG00000019795 Pcmt1 Pcmt1
ENSMUSG00000051285 Pcmtd1 Pcmtd1
ENSMUSG00000027589 Pcmtd2 Pcmtd2
ENSMUSG00000001151 Pcnt Pcnt
ENSMUSG00000021140 Pcnx Pcnx
ENSMUSG00000090223 Pcp4 Pcp4
ENSMUSG00000029998 Pcyox1 Pcyox1
ENSMUSG00000025047 Pdcd11 Pdcd11
ENSMUSG00000014771 Pdcd2 Pdcd2
